STATION;DATE;AWND;TAVG;TMAX;TMIN;WT01;WT02;WT03;WT04;WT05;WT06;WT07;WT08;WT09;WT10;WT11;WT13;WT14;WT15;WT16;WT17;WT18;WT19;WT21;WT22
USW00014765;30.04.2013;Nis.70;54;66;40;1;;;;;;;;;;;;;;;;;;;
USW00014765;1.05.2013;May.14;53;68;38;;;;;;;;;;;;;;;;;;;;
USW00014765;2.05.2013;6.Nis;56;72;42;;;;;;;;;;;;;;;;;;;;
USW00014765;3.05.2013;Kas.63;52;61;44;;;;;;;;;;;;;;;;;;;;
USW00014765;4.05.2013;Eki.51;53;63;40;;;;;;;;;;;;;;;;;;;;
USW00014765;5.05.2013;Tem.61;49;62;39;;;;;;;;;;;;;;;;;;;;
USW00014765;6.05.2013;Haz.26;53;69;45;;;;;;;;;;;;;;;;;;;;
USW00014765;7.05.2013;May.82;57;71;46;;;;;;;;;;;;;;;;;;;;
USW00014765;8.05.2013;A?u.28;61;72;55;1;;;;;;;;;;;;;;;;;;;
USW00014765;9.05.2013;Mar.80;60;70;57;;;;;;;;;;;;;;;;;;;;
USW00014765;10.05.2013;Tem.16;64;76;53;;;;;;;;;;;;;;;;;;;;
USW00014765;11.05.2013;10.Tem;62;71;56;;;;;;;;;;;;;;;;;;;;
USW00014765;12.05.2013;A?u.50;62;73;50;;;;;;;;;;;;;;;;;;;;
USW00014765;13.05.2013;Eki.29;53;61;41;;;;;;;;;;;;;;;;;;;;
USW00014765;14.05.2013;Tem.38;50;60;38;;;;;;;;;;;;;;;;;;;;
USW00014765;15.05.2013;Eyl.84;51;66;38;;;;;;;;;;;;;;;;;;;;
USW00014765;16.05.2013;Eyl.62;64;82;52;;;;;;;;;;;;;;;;;;;;
USW00014765;17.05.2013;A?u.50;62;72;48;;;;;;;;;;;;;;;;;;;;
USW00014765;18.05.2013;Haz.93;59;73;45;;;;;;;;;;;;;;;;;;;;
USW00014765;19.05.2013;Tem.38;58;70;47;1;;;;;;;;;;;;;;;;;;;
USW00014765;20.05.2013;Haz.26;65;83;57;1;;;;;;;;;;;;;;;;;;;
USW00014765;21.05.2013;A?u.28;71;88;53;;;;;;;;;;;;;;;;;;;;
USW00014765;22.05.2013;Haz.71;60;72;53;1;;;;;;;;;;;;;;;;;;;
USW00014765;23.05.2013;Ara.53;66;76;61;1;;;;;;;;;;;;;;;;;;;
USW00014765;24.05.2013;A?u.28;64;68;50;1;;;;;;;;;;;;;;;;;;;
USW00014765;25.05.2013;Kas.41;51;55;43;1;;;;;;;;;;;;;;;;;;;
USW00014765;26.05.2013;Ara.53;49;61;42;;;;;;;;;;;;;;;;;;;;
USW00014765;27.05.2013;Eyl.62;58;73;41;;;;;;;;;;;;;;;;;;;;
USW00014765;28.05.2013;May.82;60;71;46;1;;;;;;;;;;;;;;;;;;;
USW00014765;29.05.2013;Haz.93;62;76;57;;;;;;;;;;;;;;;;;;;;
USW00014765;30.05.2013;Tem.61;74;90;61;;;;;;;;;;;;;;;;;;;;
USW00014765;31.05.2013;Tem.83;80;92;66;1;;;;;;;;;;;;;;;;;;;
USW00014765;1.06.2013;10.Tem;78;89;63;;;;;;;;;;;;;;;;;;;;
USW00014765;2.06.2013;Ara.30;73;87;65;;;;;;;;;;;;;;;;;;;;
USW00014765;3.06.2013;Tem.83;67;73;64;;;;;;;;;;;;;;;;;;;;
USW00014765;4.06.2013;Eyl.84;65;73;54;;;;;;;;;;;;;;;;;;;;
USW00014765;5.06.2013;Haz.71;63;72;50;;;;;;;;;;;;;;;;;;;;
USW00014765;6.06.2013;6.Nis;61;71;52;1;;;;;;;;;;;;;;;;;;;
USW00014765;7.06.2013;Eyl.62;59;61;56;1;;;;;;;;;;;;;;;;;;;
USW00014765;8.06.2013;Eki.96;63;79;55;;;;;;;;;;;;;;;;;;;;
USW00014765;9.06.2013;Tem.38;70;80;59;;;;;;;;;;;;;;;;;;;;
USW00014765;10.06.2013;Nis.92;66;71;57;1;;;;;;;;;;;;;;;;;;;
USW00014765;11.06.2013;May.14;65;78;59;;;;;;;;;;;;;;;;;;;;
USW00014765;12.06.2013;Ara.97;65;73;59;;;;;;;;;;;;;;;;;;;;
USW00014765;13.06.2013;Tem.16;60;63;53;1;;;;;;;;;;;;;;;;;;;
USW00014765;14.06.2013;Ara.75;59;72;53;1;;;;;;;;;;;;;;;;;;;
USW00014765;15.06.2013;Tem.61;69;79;61;;;;;;;;;;;;;;;;;;;;
USW00014765;16.06.2013;A?u.28;67;77;55;;;;;;;;;;;;;;;;;;;;
USW00014765;17.06.2013;A?u.50;73;84;62;;;1;;;;;;;;;;;;;;;;;
USW00014765;18.06.2013;May.82;68;80;59;;;;;;;;;;;;;;;;;;;;
USW00014765;19.06.2013;A?u.50;65;76;57;;;;;;;;;;;;;;;;;;;;
USW00014765;20.06.2013;May.82;66;79;53;1;;;;;;;;;;;;;;;;;;;
USW00014765;21.06.2013;A?u.50;69;82;57;;;;;;;;;;;;;;;;;;;;
USW00014765;22.06.2013;A?u.50;71;83;61;;;;;;;;;;;;;;;;;;;;
USW00014765;23.06.2013;Eyl.84;73;87;63;;;;;;;;;;;;;;;;;;;;
USW00014765;24.06.2013;A?u.72;80;93;70;;;1;;;;;;;;;;;;;;;;;
USW00014765;25.06.2013;8.May;79;92;69;;;;;;;;;;;;;;;;;;;;
USW00014765;26.06.2013;Haz.49;79;88;72;1;;;;;;;;;;;;;;;;;;;
USW00014765;27.06.2013;May.37;71;74;66;;;;;;;;;;;;;;;;;;;;
USW00014765;28.06.2013;Eyl.84;72;80;67;;;;;;;;;;;;;;;;;;;;
USW00014765;29.06.2013;Eki.51;73;81;69;1;;;;;;;;;;;;;;;;;;;
USW00014765;30.06.2013;A?u.72;73;80;70;;;;;;;;;;;;;;;;;;;;
USW00014765;1.07.2013;A?u.72;74;80;71;1;;;;;;;;;;;;;;;;;;;
USW00014765;2.07.2013;10.Tem;75;83;72;1;;;;;;;;;;;;;;;;;;;
USW00014765;3.07.2013;Eyl.84;78;88;71;;;;;;;;;;;;;;;;;;;;
USW00014765;4.07.2013;A?u.72;81;90;74;;;;;;;;;;;;;;;;;;;;
USW00014765;5.07.2013;Eyl.84;82;93;75;;;;;;;;1;;;;;;;;;;;;
USW00014765;6.07.2013;A?u.50;83;93;75;;;;;;;;;;;;;;;;;;;;
USW00014765;7.07.2013;Haz.93;84;95;75;;;;;;;;;;;;;;;;;;;;
USW00014765;8.07.2013;A?u.28;82;92;70;;;;;;;;;;;;;;;;;;;;
USW00014765;9.07.2013;Nis.47;73;79;68;;;;;;;;;;;;;;;;;;;;
USW00014765;10.07.2013;Tem.61;76;85;73;;;;;;;;;;;;;;;;;;;;
USW00014765;11.07.2013;Haz.49;76;79;71;;;;;;;;;;;;;;;;;;;;
USW00014765;12.07.2013;Kas.63;74;78;67;;;;;;;;;;;;;;;;;;;;
USW00014765;13.07.2013;Nis.70;71;79;66;1;;;;;;;;;;;;;;;;;;;
USW00014765;14.07.2013;6.Nis;80;92;72;1;;;;;;;;;;;;;;;;;;;
USW00014765;15.07.2013;May.82;84;94;76;;;;;;;;;;;;;;;;;;;;
USW00014765;16.07.2013;Haz.71;85;95;76;;;;;;;;;;;;;;;;;;;;
USW00014765;17.07.2013;Tem.16;81;89;73;1;;;;;;;;;;;;;;;;;;;
USW00014765;18.07.2013;Haz.71;84;96;77;;;;;;;;;;;;;;;;;;;;
USW00014765;19.07.2013;Eki.74;86;98;77;;;;;;;;;;;;;;;;;;;;
USW00014765;20.07.2013;A?u.72;85;95;75;;;;;;;;;;;;;;;;;;;;
USW00014765;21.07.2013;Nis.92;77;83;69;1;;;;;;;;;;;;;;;;;;;
USW00014765;22.07.2013;Nis.92;76;84;69;1;;;;;;;;;;;;;;;;;;;
USW00014765;23.07.2013;A?u.50;78;88;73;1;;;;;;;;;;;;;;;;;;;
USW00014765;24.07.2013;Haz.93;78;87;71;;;;;;;;;;;;;;;;;;;;
USW00014765;25.07.2013;Ara.97;67;71;60;1;;;;;;;;;;;;;;;;;;;
USW00014765;26.07.2013;Eyl.84;64;73;61;1;;;;;;;;;;;;;;;;;;;
USW00014765;27.07.2013;8.May;72;85;63;1;;;;;;;;;;;;;;;;;;;
USW00014765;28.07.2013;6.Nis;74;84;68;1;;;;;;;;;;;;;;;;;;;
USW00014765;29.07.2013;Tem.61;75;84;69;1;;;;;;;;;;;;;;;;;;;
USW00014765;30.07.2013;Tem.38;75;83;66;;;;;;;;;;;;;;;;;;;;
USW00014765;31.07.2013;May.37;72;82;60;;;;;;;;;;;;;;;;;;;;
USW00014765;1.08.2013;Haz.26;71;80;63;;;;;;;;;;;;;;;;;;;;
USW00014765;2.08.2013;May.82;73;84;66;1;;;;;;;;;;;;;;;;;;;
USW00014765;3.08.2013;A?u.72;72;78;65;;;;;;;;;;;;;;;;;;;;
USW00014765;4.08.2013;Tem.38;71;81;57;;;;;;;;;;;;;;;;;;;;
USW00014765;5.08.2013;Haz.93;68;78;57;;;;;;;;;;;;;;;;;;;;
USW00014765;6.08.2013;May.14;67;80;54;;;;;;;;;;;;;;;;;;;;
USW00014765;7.08.2013;Haz.71;68;78;56;1;;;;;;;;;;;;;;;;;;;
USW00014765;8.08.2013;Eyl.84;72;81;67;;;;;;;;;;;;;;;;;;;;
USW00014765;9.08.2013;Kas.18;74;76;72;1;;;;;;;;;;;;;;;;;;;
USW00014765;10.08.2013;A?u.50;76;84;64;1;;;;;;;;;;;;;;;;;;;
USW00014765;11.08.2013;6.Nis;70;80;57;;;;;;;;;;;;;;;;;;;;
USW00014765;12.08.2013;Nis.47;71;81;64;;;;;;;;;;;;;;;;;;;;
USW00014765;13.08.2013;Mar.58;69;73;64;1;;;;;;;;;;;;;;;;;;;
USW00014765;14.08.2013;Eki.29;68;74;60;;;;;;;;;;;;;;;;;;;;
USW00014765;15.08.2013;Tem.16;67;77;56;;;;;;;;;;;;;;;;;;;;
USW00014765;16.08.2013;May.82;68;79;55;;;;;;;;;;;;;;;;;;;;
USW00014765;17.08.2013;Mar.13;70;82;59;;;;;;;;;;;;;;;;;;;;
USW00014765;18.08.2013;Mar.58;68;79;60;;;;;;;;;;;;;;;;;;;;
USW00014765;19.08.2013;A?u.50;70;82;59;;;;;;;;;;;;;;;;;;;;
USW00014765;20.08.2013;Nis.92;75;86;64;;;;;;;;;;;;;;;;;;;;
USW00014765;21.08.2013;May.82;77;89;66;1;;;;;;;;;;;;;;;;;;;
USW00014765;22.08.2013;Haz.71;74;84;67;;;;;;;;;;;;;;;;;;;;
USW00014765;23.08.2013;Haz.93;74;80;65;1;;;;;;;;;;;;;;;;;;;
USW00014765;24.08.2013;8.May;69;77;57;;;;;;;;;;;;;;;;;;;;
USW00014765;25.08.2013;May.14;67;82;55;;;;;;;;;;;;;;;;;;;;
USW00014765;26.08.2013;Eyl.84;71;81;66;1;;;;;;;;;;;;;;;;;;;
USW00014765;27.08.2013;Nis.25;73;81;67;1;;;;;;;;;;;;;;;;;;;
USW00014765;28.08.2013;Nis.25;73;84;63;;;;;;;;;;;;;;;;;;;;
USW00014765;29.08.2013;Eki.51;67;70;61;1;;;;;;;;;;;;;;;;;;;
USW00014765;30.08.2013;Tem.16;67;80;60;1;;;;;;;;;;;;;;;;;;;
USW00014765;31.08.2013;A?u.28;74;80;70;1;;;;;;;;;;;;;;;;;;;
USW00014765;1.09.2013;Tem.16;75;82;70;;;;;;;;;;;;;;;;;;;;
USW00014765;2.09.2013;Haz.26;73;76;69;;;;;;;;;;;;;;;;;;;;
USW00014765;3.09.2013;May.14;72;78;63;;;;;;;;;;;;;;;;;;;;
USW00014765;4.09.2013;Tem.61;69;79;59;;;;;;;;;;;;;;;;;;;;
USW00014765;5.09.2013;Tem.16;67;74;56;;;;;;;;;;;;;;;;;;;;
USW00014765;6.09.2013;May.37;60;70;50;;;;;;;;;;;;;;;;;;;;
USW00014765;7.09.2013;Tem.61;62;77;49;;;;;;;;;;;;;;;;;;;;
USW00014765;8.09.2013;Eki.29;69;79;54;;;;;;;;;;;;;;;;;;;;
USW00014765;9.09.2013;6.Nis;59;68;48;;;;;;;;;;;;;;;;;;;;
USW00014765;10.09.2013;A?u.95;65;74;56;1;;;;;;;;;;;;;;;;;;;
USW00014765;11.09.2013;Tem.38;77;92;68;;;;;;;;;;;;;;;;;;;;
USW00014765;12.09.2013;Eki.29;76;84;69;;;;;;;;;;;;;;;;;;;;
USW00014765;13.09.2013;6.Nis;72;79;61;1;;;;;;;;;;;;;;;;;;;
USW00014765;14.09.2013;Haz.93;63;70;53;;;;;;;;;;;;;;;;;;;;
USW00014765;15.09.2013;Nis.25;59;71;49;;;;;;;;;;;;;;;;;;;;
USW00014765;16.09.2013;Tem.61;60;69;49;1;;;;;;;;;;;;;;;;;;;
USW00014765;17.09.2013;Eyl.62;54;63;44;;;;;;;;;;;;;;;;;;;;
USW00014765;18.09.2013;May.59;56;71;44;;;;;;;;;;;;;;;;;;;;
USW00014765;19.09.2013;Nis.92;62;81;49;;;;;;;;;;;;;;;;;;;;
USW00014765;20.09.2013;Nis.70;63;77;49;;;;;;;;;;;;;;;;;;;;
USW00014765;21.09.2013;A?u.72;63;75;53;;;;;;;;;;;;;;;;;;;;
USW00014765;22.09.2013;Eyl.62;68;72;52;1;;;;;;;;;;;;;;;;;;;
USW00014765;23.09.2013;Eyl.62;56;65;48;;;;;;;;;;;;;;;;;;;;
USW00014765;24.09.2013;8.May;55;68;43;;;;;;;;;;;;;;;;;;;;
USW00014765;25.09.2013;May.37;58;70;46;;;;;;;;;;;;;;;;;;;;
USW00014765;26.09.2013;Nis.25;59;66;52;;;;;;;;;;;;;;;;;;;;
USW00014765;27.09.2013;Tem.38;59;67;50;;;;;;;;;;;;;;;;;;;;
USW00014765;28.09.2013;4.Mar;60;74;48;;;;;;;;;;;;;;;;;;;;
USW00014765;29.09.2013;Mar.36;57;69;46;;;;;;;;;;;;;;;;;;;;
USW00014765;30.09.2013;May.59;59;70;51;1;;;;;;;;;;;;;;;;;;;
USW00014765;1.10.2013;Nis.25;62;78;47;;;;;;;;;;;;;;;;;;;;
USW00014765;2.10.2013;8.May;68;81;56;;;;;;;;;;;;;;;;;;;;
USW00014765;3.10.2013;Nis.70;66;79;52;;;;;;;;;;;;;;;;;;;;
USW00014765;4.10.2013;Mar.36;60;69;52;1;;;;;;;;;;;;;;;;;;;
USW00014765;5.10.2013;?ub.68;62;71;57;;;;;;;;;;;;;;;;;;;;
USW00014765;6.10.2013;May.82;61;61;57;1;;;;;;;;;;;;;;;;;;;
USW00014765;7.10.2013;Kas.41;65;76;58;;;;;;;;;;;;;;;;;;;;
USW00014765;8.10.2013;A?u.50;63;68;50;;;;;;;;;;;;;;;;;;;;
USW00014765;9.10.2013;Eyl.62;55;64;48;;;;;;;;;;;;;;;;;;;;
USW00014765;10.10.2013;Eyl.62;56;67;50;;;;;;;;;;;;;;;;;;;;
USW00014765;11.10.2013;10.Tem;60;69;52;;;;;;;;;;;;;;;;;;;;
USW00014765;12.10.2013;Kas.41;58;69;52;;;;;;;;;;;;;;;;;;;;
USW00014765;13.10.2013;Tem.61;55;62;44;;;;;;;;;;;;;;;;;;;;
USW00014765;14.10.2013;?ub.68;50;62;38;1;;;;;;;;;;;;;;;;;;;
USW00014765;15.10.2013;Mar.13;55;70;42;;;;;;;;;;;;;;;;;;;;
USW00014765;16.10.2013;May.37;56;63;47;1;;;;;;;;;;;;;;;;;;;
USW00014765;17.10.2013;6.Nis;60;71;52;1;;;;;;;;;;;;;;;;;;;
USW00014765;18.10.2013;Eyl.40;64;69;47;1;;;;;;;;;;;;;;;;;;;
USW00014765;19.10.2013;Nis.92;54;65;43;;;;;;;;;;;;;;;;;;;;
USW00014765;20.10.2013;Tem.16;57;64;43;1;;;;;;;;;;;;;;;;;;;
USW00014765;21.10.2013;Haz.71;53;67;41;;;;;;;;;;;;;;;;;;;;
USW00014765;22.10.2013;Haz.26;56;71;43;1;;;;;;;;;;;;;;;;;;;
USW00014765;23.10.2013;4.Mar;47;51;40;;;;;;;;1;;;;;;;;;;;;
USW00014765;24.10.2013;10.Tem;46;55;38;;;;;;;;;;;;;;;;;;;;
USW00014765;25.10.2013;Haz.71;44;52;32;;;;;;;;;;;;;;;;;;;;
USW00014765;26.10.2013;10.Tem;43;56;31;;;;;;;;;;;;;;;;;;;;
USW00014765;27.10.2013;Tem.61;50;58;33;;;;;;;;1;;;;;;;;;;;;
USW00014765;28.10.2013;Tem.83;45;61;32;;;;;;;;;;;;;;;;;;;;
USW00014765;29.10.2013;May.37;44;53;35;;;;;;;;;;;;;;;;;;;;
USW00014765;30.10.2013;Oca.57;44;58;35;1;;;;;;;;;;;;;;;;;;;
USW00014765;31.10.2013;A?u.28;50;65;37;;;;;;;;;;;;;;;;;;;;
USW00014765;1.11.2013;17.00;65;70;60;1;;;;;;;;;;;;;;;;;;;
USW00014765;2.11.2013;Mar.58;58;66;52;;;;;;;;;;;;;;;;;;;;
USW00014765;3.11.2013;Eki.51;47;54;34;;;;;;;;;;;;;;;;;;;;
USW00014765;4.11.2013;A?u.72;37;45;28;;;;;;;;;;;;;;;;;;;;
USW00014765;5.11.2013;?ub.68;37;50;25;;;;;;;;;;;;;;;;;;;;
USW00014765;6.11.2013;Haz.49;47;61;37;1;;;;;;;;;;;;;;;;;;;
USW00014765;7.11.2013;Eyl.84;56;65;40;1;;;;;;;;;;;;;;;;;;;
USW00014765;8.11.2013;Eki.51;42;49;33;;;;;;;;;;;;;;;;;;;;
USW00014765;9.11.2013;Haz.26;38;46;29;;;;;;;;;;;;;;;;;;;;
USW00014765;10.11.2013;Tem.16;47;59;40;;;;;;;;;;;;;;;;;;;;
USW00014765;11.11.2013;Eyl.62;45;53;39;;;;;;;;;;;;;;;;;;;;
USW00014765;12.11.2013;10.Tem;42;52;28;1;;;;;;;;;;;;;;;;;;;
USW00014765;13.11.2013;A?u.28;31;38;24;;;;;;;;;;;;;;;;;;;;
USW00014765;14.11.2013;Eyl.40;37;53;26;;;;;;;;1;;;;;;;;;;;;
USW00014765;15.11.2013;Haz.49;47;60;33;1;;;;;;;;;;;;;;;;;;;
USW00014765;16.11.2013;Nis.47;47;61;36;1;;;;;;;;;;;;;;;;;;;
USW00014765;17.11.2013;Mar.36;46;58;35;;;;;;;;;;;;;;;;;;;;
USW00014765;18.11.2013;Kas.63;60;66;49;1;;;;;;;;;;;;;;;;;;;
USW00014765;19.11.2013;13.42;45;50;32;;;;;;;;;;;;;;;;;;;;
USW00014765;20.11.2013;Tem.16;35;43;25;;;;;;;;;;;;;;;;;;;;
USW00014765;21.11.2013;?ub.24;34;48;24;;;;;;;;1;;;;;;;;;;;;
USW00014765;22.11.2013;Mar.36;45;52;40;1;;;;;;;;;;;;;;;;;;;
USW00014765;23.11.2013;Ara.53;46;51;31;1;;;;;;;;;;;;;;;;;;;
USW00014765;24.11.2013;19.Oca;27;31;21;;;;;;;;;;;;;;;;;;;;
USW00014765;25.11.2013;A?u.50;25;34;18;;;;;;;;;;;;;;;;;;;;
USW00014765;26.11.2013;May.82;37;45;34;1;;;;;;;;;;;;;;;;;;;
USW00014765;27.11.2013;16.55;52;63;37;1;;;;;;;;;;;;;;;;;;;
USW00014765;28.11.2013;13.42;35;38;25;;;;;;;;;;;;;;;;;;;;
USW00014765;29.11.2013;Haz.93;30;37;22;;;;;;;;;;;;;;;;;;;;
USW00014765;30.11.2013;4.Mar;26;34;18;;;;;;;;;;;;;;;;;;;;
USW00014765;1.12.2013;Mar.58;36;45;31;1;;;;;;;;;;;;;;;;;;;
USW00014765;2.12.2013;Mar.80;39;44;35;1;;;;;;;;;;;;;;;;;;;
USW00014765;3.12.2013;Haz.49;40;51;35;1;;;;;;;;;;;;;;;;;;;
USW00014765;4.12.2013;?ub.24;39;50;32;1;;;;;;;;;;;;;;;;;;;
USW00014765;5.12.2013;?ub.91;41;55;34;;;;;;;;;;;;;;;;;;;;
USW00014765;6.12.2013;Tem.16;53;57;37;1;;;;;;;;;;;;;;;;;;;
USW00014765;7.12.2013;A?u.28;38;41;30;1;;;;;;;;;;;;;;;;;;;
USW00014765;8.12.2013;Nis.47;30;32;23;;;;;;;;;;;;;;;;;;;;
USW00014765;9.12.2013;Haz.93;33;40;27;;;;;;;;;;;;;;;;;;;;
USW00014765;10.12.2013;May.82;34;36;25;1;;;;;;;;;;;;;;;;;;;
USW00014765;11.12.2013;A?u.95;27;31;21;;;;;;;;;;;;;;;;;;;;
USW00014765;12.12.2013;8.May;25;27;15;;;;;;;;;;;;;;;;;;;;
USW00014765;13.12.2013;A?u.95;23;33;16;;;;;;;;;;;;;;;;;;;;
USW00014765;14.12.2013;Eki.51;19;30;14;1;;;;;;;;;;;;;;;;;;;
USW00014765;15.12.2013;Eyl.17;31;37;24;;;;;;;;;;;;;;;;;;;;
USW00014765;16.12.2013;Tem.83;27;30;14;1;;;;;;;;;;;;;;;;;;;
USW00014765;17.12.2013;Haz.93;17;24;9;1;;;;;;;;;;;;;;;;;;;
USW00014765;18.12.2013;Eki.29;26;34;20;;;;;;;;;;;;;;;;;;;;
USW00014765;19.12.2013;A?u.72;32;45;25;;;;;;;;;;;;;;;;;;;;
USW00014765;20.12.2013;?ub.91;40;53;28;;;;;;;;;;;;;;;;;;;;
USW00014765;21.12.2013;Tem.61;47;59;39;1;;;;;;;;;;;;;;;;;;;
USW00014765;22.12.2013;12.A?u;59;64;44;;;;;;;;;;;;;;;;;;;;
USW00014765;23.12.2013;May.82;42;44;36;;;;;;;;;;;;;;;;;;;;
USW00014765;24.12.2013;Eyl.84;37;42;28;;;;;;;;;;;;;;;;;;;;
USW00014765;25.12.2013;A?u.50;24;28;18;;;;;;;;;;;;;;;;;;;;
USW00014765;26.12.2013;May.37;27;36;21;1;;;;;;;;;;;;;;;;;;;
USW00014765;27.12.2013;Haz.71;30;37;25;;;;;;;;;;;;;;;;;;;;
USW00014765;28.12.2013;Tem.61;35;50;23;;;;;;;;;;;;;;;;;;;;
USW00014765;29.12.2013;6.Nis;36;48;28;1;;;;;;;;;;;;;;;;;;;
USW00014765;30.12.2013;Eyl.84;38;41;20;;;;;;;;;;;;;;;;;;;;
USW00014765;31.12.2013;Haz.26;22;28;16;;;;;;;;;;;;;;;;;;;;
USW00014765;1.01.2014;May.82;23;30;18;;;;;;;;;;;;;;;;;;;;
USW00014765;2.01.2014;14.99;22;24;5;1;;;;;;;;;;;;;;;;;;;
USW00014765;3.01.2014;16.Kas;9;17;2;;;;;;;;;;;;;;;;;;;;
USW00014765;4.01.2014;May.37;10;28;-3;;;;;;;;;;;;;;;;;;;;
USW00014765;5.01.2014;2.Oca;24;45;13;;;;;;;;;;;;;;;;;;;;
USW00014765;6.01.2014;13.87;46;59;28;;;;;;;;;;;;;;;;;;;;
USW00014765;7.01.2014;14.76;20;29;7;1;;;;;;;;;;;;;;;;;;;
USW00014765;8.01.2014;8.May;12;24;6;;;;;;;;;;;;;;;;;;;;
USW00014765;9.01.2014;May.59;21;31;14;;;;;;;;;;;;;;;;;;;;
USW00014765;10.01.2014;0.22;23;35;14;;;;;;;;;;;;;;;;;;;;
USW00014765;11.01.2014;13.20;44;60;34;;;;;;;;;;;;;;;;;;;;
USW00014765;12.01.2014;Ara.97;48;53;34;1;;;;;;;;;;;;;;;;;;;
USW00014765;13.01.2014;8.May;38;51;28;;;;;;;;;;;;;;;;;;;;
USW00014765;14.01.2014;Tem.38;47;51;44;1;;;;;;;;;;;;;;;;;;;
USW00014765;15.01.2014;Mar.58;41;46;30;;;;;;;;;;;;;;;;;;;;
USW00014765;16.01.2014;2.Oca;38;42;34;;;;;;;;;;;;;;;;;;;;
USW00014765;17.01.2014;Nis.70;39;46;31;1;;;;;;;;;;;;;;;;;;;
USW00014765;18.01.2014;Nis.92;35;37;31;;;;;;;;;;;;;;;;;;;;
USW00014765;19.01.2014;13.20;33;37;29;;;;;;;;1;;;;;;;;;;;;
USW00014765;20.01.2014;Kas.86;37;45;28;;;;;;;;;;;;;;;;;;;;
USW00014765;21.01.2014;Ara.30;23;28;12;1;;;;;;;;;;;;;;;;;;;
USW00014765;22.01.2014;15.21;12;19;7;;;;;;;;;1;;;;;;;;;;;
USW00014765;23.01.2014;A?u.95;11;20;2;;;;;;;;;;;;;;;;;;;;
USW00014765;24.01.2014;10.Tem;12;18;7;;;;;;;;;;;;;;;;;;;;
USW00014765;25.01.2014;14.Eyl;24;38;11;1;;;;;;;;;;;;;;;;;;;
USW00014765;26.01.2014;Kas.41;22;25;16;;;;;;;;;;;;;;;;;;;;
USW00014765;27.01.2014;12.A?u;32;49;20;;;;;;;;;;;;;;;;;;;;
USW00014765;28.01.2014;A?u.95;19;21;12;;;;;;;;;;;;;;;;;;;;
USW00014765;29.01.2014;Haz.93;18;25;14;1;;;;;;;;;;;;;;;;;;;
USW00014765;30.01.2014;6.Nis;18;28;7;;;;;;;;;;;;;;;;;;;;
USW00014765;31.01.2014;May.14;29;45;17;;;;;;;;;;;;;;;;;;;;
USW00014765;1.02.2014;Nis.70;37;43;30;1;;;;;;;;;;;;;;;;;;;
USW00014765;2.02.2014;Nis.70;41;55;32;;;;;;;;;;;;;;;;;;;;
USW00014765;3.02.2014;A?u.95;37;42;27;;;;;;;;;;;;;;;;;;;;
USW00014765;4.02.2014;Mar.80;28;34;17;1;;;;;;;;;;;;;;;;;;;
USW00014765;5.02.2014;Eyl.40;29;33;25;;;;;;;;;;;;;;;;;;;;
USW00014765;6.02.2014;Nis.92;25;29;19;1;;;;;;;;;;;;;;;;;;;
USW00014765;7.02.2014;Haz.26;22;31;14;;;;;;;;;;;;;;;;;;;;
USW00014765;8.02.2014;Mar.36;22;31;11;;;;;;;;;;;;;;;;;;;;
USW00014765;9.02.2014;May.82;26;33;22;1;;;;;;;;;;;;;;;;;;;
USW00014765;10.02.2014;A?u.95;25;29;17;1;;;;;;;;;;;;;;;;;;;
USW00014765;11.02.2014;A?u.50;19;25;16;;;;;;;;;;;;;;;;;;;;
USW00014765;12.02.2014;4.Mar;17;25;7;;;;;;;;;;;;;;;;;;;;
USW00014765;13.02.2014;15.66;27;36;22;1;;;;;;;;;;;;;;;;;;;
USW00014765;14.02.2014;13.20;35;38;30;1;;;;;;;;;;;;;;;;;;;
USW00014765;15.02.2014;Eyl.62;31;35;23;;;;;;;;;;;;;;;;;;;;
USW00014765;16.02.2014;13.42;28;32;23;;;;;;;;;;;;;;;;;;;;
USW00014765;17.02.2014;10.Tem;23;30;13;;;;;;;;;;;;;;;;;;;;
USW00014765;18.02.2014;Tem.61;23;38;10;;;;;;;;;;;;;;;;;;;;
USW00014765;19.02.2014;May.37;29;39;14;1;;;;;;;;;;;;;;;;;;;
USW00014765;20.02.2014;Tem.38;38;49;34;;;;;;;;;;;;;;;;;;;;
USW00014765;21.02.2014;Haz.71;36;51;34;;;;;;;;;;;;;;;;;;;;
USW00014765;22.02.2014;Kas.18;42;48;30;;;;;;;;;;;;;;;;;;;;
USW00014765;23.02.2014;Nis.25;43;50;31;;;;;;;;;;;;;;;;;;;;
USW00014765;24.02.2014;13.42;37;42;23;;;;;;;;;;;;;;;;;;;;
USW00014765;25.02.2014;Eyl.84;25;31;19;;;;;;;;;;;;;;;;;;;;
USW00014765;26.02.2014;Tem.83;23;31;15;;;;;;;;;;;;;;;;;;;;
USW00014765;27.02.2014;Eyl.84;20;30;9;;;;;;;;;;;;;;;;;;;;
USW00014765;28.02.2014;A?u.28;17;26;9;;;;;;;;;;;;;;;;;;;;
USW00014765;1.03.2014;Haz.71;20;36;8;;;;;;;;;;;;;;;;;;;;
USW00014765;2.03.2014;Haz.93;34;37;31;;;;;;;;;;;;;;;;;;;;
USW00014765;3.03.2014;Eki.51;27;33;15;;;;;;;;;;;;;;;;;;;;
